0.25	0	0	0	0	0	0.0307692307692308	0	0.266666666666667	0	0	0.166666666666667	0	0.105263157894737	0.111111111111111	1	0.235294117647059	0.181818181818182	0.166666666666667	0.153846153846154	0	0	0.166666666666667	0.2	0.0615384615384615	0.2	0.0416666666666667	0.121212121212121	0	0.0909090909090909	0.363636363636364	0	0
0	0.117647058823529	0.117647058823529	0.0952380952380952	0	0	0.117647058823529	0.117647058823529	0	0	0	0.222222222222222	0.142857142857143	0.0909090909090909	0.19047619047619	0.235294117647059	1	0	0.296296296296296	0	0.0769230769230769	0	0	0	0.0882352941176471	0.260869565217391	0.235294117647059	0.166666666666667	0.0555555555555556	0.16	0	0	0
0.307692307692308	0	0	0	0	0	0.0645161290322581	0	0	0	0.25	0.0952380952380952	0	0	0	0.181818181818182	0	1	0	0.2	0	0	0	0	0.0967741935483871	0	0.0444444444444444	0.0666666666666667	0.0666666666666667	0.210526315789474	0	0	0
0.153846153846154	0.166666666666667	0.0833333333333333	0.0714285714285714	0	0	0.08	0.166666666666667	0	0	0	0.117647058823529	0.228571428571429	0.137931034482759	0.285714285714286	0.166666666666667	0.296296296296296	0	1	0	0.0606060606060606	0.0769230769230769	0.181818181818182	0	0.106666666666667	0.333333333333333	0.241379310344828	0.13953488372093	0.0465116279069767	0.125	0.0952380952380952	0	0
0.133333333333333	0	0	0	0	0	0.03125	0	0	0	0	0.0869565217391304	0	0	0	0.153846153846154	0	0.2	0	1	0	0.133333333333333	0	0	0.0625	0	0	0.0625	0.25	0.19047619047619	0	0	0
0	0.173913043478261	0.260869565217391	0.0740740740740741	0.105263157894737	0	0.324324324324324	0.0869565217391304	0.0833333333333333	0	0.1	0.121212121212121	0.235294117647059	0.142857142857143	0.37037037037037	0	0.0769230769230769	0	0.0606060606060606	0	1	0.08	0.0952380952380952	0.105263157894737	0.216216216216216	0.206896551724138	0.175438596491228	0.19047619047619	0.238095238095238	0.129032258064516	0	0	0
0.111111111111111	0.25	0	0.3	0.166666666666667	0	0.0597014925373134	0.125	0.352941176470588	0	0	0	0.37037037037037	0.19047619047619	0.1	0	0	0	0.0769230769230769	0.133333333333333	0.08	1	0.142857142857143	0	0.0298507462686567	0	0.2	0.285714285714286	0	0.333333333333333	0	0	0
0	0.166666666666667	0.166666666666667	0	0.25	0	0.0317460317460317	0.166666666666667	0.153846153846154	0	0	0.0909090909090909	0.173913043478261	0	0.25	0.166666666666667	0	0	0.181818181818182	0	0.0952380952380952	0.142857142857143	1	0	0.0952380952380952	0.222222222222222	0.130434782608696	0.0645161290322581	0	0.2	0.444444444444444	0	0
0	0.4	0.2	0	0.333333333333333	0	0.0327868852459016	0	0.363636363636364	0	0	0	0.0952380952380952	0.266666666666667	0.142857142857143	0.2	0	0	0	0	0.105263157894737	0	0	1	0.0655737704918033	0.25	0	0.0689655172413793	0	0	0.285714285714286	0	0
0.0298507462686567	0.0923076923076923	0.0923076923076923	0.0579710144927536	0.0327868852459016	0.0967741935483871	0.793103448275862	0.0923076923076923	0.0606060606060606	0	0.032258064516129	0.24	0.236842105263158	0.0285714285714286	0.115942028985507	0.0615384615384615	0.0882352941176471	0.0967741935483871	0.106666666666667	0.0625	0.216216216216216	0.0298507462686567	0.0952380952380952	0.0655737704918033	1	0.197183098591549	0.383838383838384	0.0952380952380952	0.333333333333333	0.10958904109589	0.0645161290322581	0.0327868852459016	0.0625
0	0.1	0.3	0.0833333333333333	0.125	0	0.140845070422535	0.2	0.19047619047619	0	0.117647058823529	0.0666666666666667	0.387096774193548	0.24	0.166666666666667	0.2	0.260869565217391	0	0.333333333333333	0	0.206896551724138	0	0.222222222222222	0.25	0.197183098591549	1	0.185185185185185	0.102564102564103	0.0512820512820513	0.0714285714285714	0.352941176470588	0.125	0.105263157894737
0.04	0.166666666666667	0.125	0.115384615384615	0.0454545454545455	0.133333333333333	0.363636363636364	0.125	0.0408163265306122	0	0.0444444444444444	0.241379310344828	0.338983050847458	0.150943396226415	0.192307692307692	0.0416666666666667	0.235294117647059	0.0444444444444444	0.241379310344828	0	0.175438596491228	0.2	0.130434782608696	0	0.383838383838384	0.185185185185185	1	0.26865671641791	0.149253731343284	0.25	0.0888888888888889	0	0
0.171428571428571	0.121212121212121	0.242424242424242	0.27027027027027	0.137931034482759	0.0666666666666667	0.166666666666667	0	0.176470588235294	0.0689655172413793	0.0666666666666667	0.13953488372093	0.363636363636364	0.315789473684211	0.162162162162162	0.121212121212121	0.166666666666667	0.0666666666666667	0.13953488372093	0.0625	0.19047619047619	0.285714285714286	0.0645161290322581	0.0689655172413793	0.0952380952380952	0.102564102564103	0.26865671641791	1	0	0.292682926829268	0.0666666666666667	0	0
0.0571428571428571	0	0.0606060606060606	0.0540540540540541	0.0689655172413793	0	0.333333333333333	0	0	0.0689655172413793	0	0.13953488372093	0.0454545454545455	0.0526315789473684	0.0540540540540541	0	0.0555555555555556	0.0666666666666667	0.0465116279069767	0.25	0.238095238095238	0	0	0	0.333333333333333	0.0512820512820513	0.149253731343284	0	1	0.146341463414634	0	0.0689655172413793	0.1875
0.166666666666667	0.0909090909090909	0.181818181818182	0.0769230769230769	0.111111111111111	0	0.136986301369863	0.0909090909090909	0.173913043478261	0	0	0.125	0.242424242424242	0.222222222222222	0.153846153846154	0.0909090909090909	0.16	0.210526315789474	0.125	0.19047619047619	0.129032258064516	0.333333333333333	0.2	0	0.10958904109589	0.0714285714285714	0.25	0.292682926829268	0.146341463414634	1	0	0	0.0952380952380952
0	0	0	0	0	0	0	0	0.166666666666667	0	0	0	0.0909090909090909	0	0	0.363636363636364	0	0	0.0952380952380952	0	0	0	0.444444444444444	0.285714285714286	0.0645161290322581	0.352941176470588	0.0888888888888889	0.0666666666666667	0	0	1	0	0
0	0.2	0	0.142857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0327868852459016	0.125	0	0	0.0689655172413793	0	0	1	0.222222222222222
0	0	0	0	0	0	0.0625	0	0	0	0	0.0869565217391304	0	0	0	0	0	0	0	0	0	0	0	0	0.0625	0.105263157894737	0	0	0.1875	0.0952380952380952	0	0.222222222222222	1
